|10000700|711844150003|TRF|19/12/2023 00:00:00|TRF|03/03/2026 00:00:00
|10000704|8998888110114|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000713|0089686010107|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000720|0089686530322|TRF|30/09/2020 00:00:00|TRF|03/03/2026 00:00:00
|10000724|0089686535044|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000726|8886001026025|TRF|26/09/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000730|8886001038028|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000731|8888166989399|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000734|8888166337039|TRF|03/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000735|8886001012080|TRF|17/11/2025 00:00:00|TRF|03/03/2026 00:00:00
|10000739|0089686598025|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000752|8999999000066|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000752|8999999191832|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000752|8999999193348|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000752|8999999195038|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000753|8999999000189|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000753|8999999191801|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000753|8999999193331|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000753|8999999195069|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000757|8992957246247|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000760|50819515|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000763|8992696402287|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000763|8992696418936|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000763|8997212800318|TRF|05/09/2020 00:00:00|TRF|03/03/2026 00:00:00
|10000765|8992919856019|TRF|13/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000765|9555192510208|TRF|13/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000766|8992919856033|TRF|13/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000766|9555192510185|TRF|13/03/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000771|0711844150034|TRF|09/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000771|711844150034|TRF|09/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000772|8998888110213|TRF|09/01/2024 00:00:00|TRF|03/03/2026 00:00:00
|10000798|8990090110012|TRF|02/06/2020 00:00:00|TRF|03/03/2026 00:00:00
|10000859|0711844110113|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000861|0089686060126|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000955|8886030323904|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10000975|0089686060027|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001014|8990090100150|TRF|02/06/2020 00:00:00|TRF|03/03/2026 00:00:00
|10001017|8996001302033|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001093|0089686598476|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001094|0089686598056|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001132|003897|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001132|8888299758381|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001132|8888299758398|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001365|8886015401030|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001414|50853991|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001527|8886022930165|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001527|8886022931162|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001527|8999801310307|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001527|8999801310505|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10001636|8992796011501|TRF|28/04/2020 00:00:00|TRF|03/03/2026 00:00:00
|10001826|8888166321106|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002047|8992112011031|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002101|8993027111601|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002246|8888166330306|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002258|8888166842823|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002350|0711844110083|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002560|0089686010343|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002564|8990800020013|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002565|8998009070044|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002595|8886057883665|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002602|8851123212038|TRF|20/08/2021 00:00:00|TRF|03/03/2026 00:00:00
|10002619|006340|TRF|28/02/2025 00:00:00|TRF|03/03/2026 00:00:00
|10002676|8991003040013|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002765|0089686440430|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002766|0089686440386|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002767|0089686440089|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002768|0089686440287|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002788|8994280130095|TRF|27/11/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002789|8994280140094|TRF|27/11/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002835|8888900415009|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002862|8992858690200|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002893|8992984820410|TRF|21/09/2020 00:00:00|TRF|03/03/2026 00:00:00
|10002894|8992984820717|TRF|21/09/2020 00:00:00|TRF|03/03/2026 00:00:00
|10002915|0089686440584|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002915|089686440584|TRF|01/08/2023 00:00:00|TRF|03/03/2026 00:00:00
|10002941|8993176110067|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
|10002978|8992828183886|TRF|03/06/2019 00:00:00|TRF|03/03/2026 00:00:00
